Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_Alberta,Canada_British Columbia,Canada_Diamond Princess,Canada_Grand Princess,Canada_Manitoba,Canada_New Brunswick,Canada_Newfoundland and Labrador,Canada_Northwest Territories,Canada_Nova Scotia,Canada_Ontario,Canada_Prince Edward Island,Canada_Quebec,Canada_Saskatchewan,Canada_Yukon,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hong Kong SAR,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Macau SAR,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Comoros_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,"Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Lesotho_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Drenthe,Netherlands_Flevoland,Netherlands_Friesland,Netherlands_Gelderland,Netherlands_Groningen,Netherlands_Limburg,Netherlands_Noord-Brabant,Netherlands_Noord-Holland,Netherlands_Overijssel,Netherlands_Sint Maarten,Netherlands_Utrecht,Netherlands_Zeeland,Netherlands_Zuid-Holland,Netherlands_nan,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tajikistan_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Isle of Man,United Kingdom_Montserrat,United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Western Sahara_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,56.0,10.0,48.0,35.0,10.0,34.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,24.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,47.0,10.0,10.0,21.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1011.0,395.0,585.0,319.0,95.0,1368.0,281.0,174.0,212.0,317.0,428.0,1269.0,99.0,10.0,58017.0,1060.0,68.0,650.0,974.0,88.0,126.0,46.0,10.0,79.0,18.0,246.0,569.0,354.0,138.0,502.0,140.0,1.0,76.0,199.0,1213.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,319.0,10.0,10.0,10.0,10.0,26.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,24.0,10.0,10.0,10.0,25.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,42.0,10.0,10.0,10.0,10.0,10.0,23.0,10.0,74.0,10.0,10.0,10.0,43.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,54.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,43.0,10.0,25.0,10.0,10.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,10.0,10.0,10.0,10.0,10.0,25.0,45.0,10.0,10.0,17.0,10.0,10.0,24.0,10.0,10.0,79.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,33.0,20.0,10.0,10.0,10.0,56.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,44.0,10.0,48.0,34.0,10.0,36.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,16.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,47.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1015.0,406.0,588.0,316.0,96.0,1379.0,270.0,173.0,198.0,337.0,468.0,1287.0,87.0,10.0,63459.0,1062.0,77.0,665.0,986.0,89.0,123.0,36.0,10.0,80.0,39.0,253.0,568.0,353.0,141.0,510.0,146.0,1.0,77.0,191.0,1203.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,377.0,10.0,10.0,10.0,10.0,24.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,28.0,10.0,10.0,10.0,32.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,41.0,10.0,10.0,10.0,10.0,10.0,25.0,10.0,82.0,10.0,10.0,10.0,33.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,66.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,28.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,46.0,10.0,24.0,10.0,10.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,10.0,10.0,10.0,10.0,10.0,23.0,45.0,10.0,10.0,17.0,10.0,10.0,26.0,10.0,10.0,79.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,49.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,29.0,20.0,10.0,10.0,10.0,48.0,10.0,10.0,10.0,10.0,10.0
26.0,10.0,36.0,10.0,10.0,10.0,10.0,10.0,10.0,44.0,10.0,48.0,36.0,10.0,35.0,10.0,12.0,10.0,10.0,39.0,10.0,10.0,10.0,16.0,10.0,10.0,10.0,10.0,10.0,10.0,46.0,10.0,10.0,10.0,10.0,10.0,10.0,46.0,10.0,10.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1018.0,401.0,584.0,307.0,99.0,1375.0,266.0,175.0,198.0,336.0,472.0,1295.0,91.0,10.0,66410.0,1055.0,72.0,670.0,988.0,89.0,128.0,35.0,10.0,87.0,18.0,257.0,570.0,354.0,142.0,522.0,145.0,1.0,88.0,193.0,1208.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,10.0,10.0,10.0,10.0,10.0,10.0,484.0,10.0,10.0,10.0,10.0,28.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,28.0,10.0,10.0,18.0,32.0,10.0,24.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,43.0,10.0,26.0,29.0,10.0,30.0,25.0,10.0,89.0,10.0,10.0,10.0,33.0,10.0,39.0,10.0,10.0,10.0,24.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,51.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,28.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,23.0,8.0,42.0,38.0,10.0,10.0,10.0,10.0,42.0,19.0,24.0,10.0,19.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,126.0,10.0,10.0,10.0,10.0,10.0,22.0,43.0,10.0,10.0,16.0,3.0,10.0,29.0,10.0,10.0,82.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,49.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,31.0,32.0,10.0,10.0,10.0,48.0,10.0,10.0,10.0,10.0,10.0
21.0,10.0,38.0,10.0,10.0,10.0,10.0,10.0,10.0,44.0,10.0,49.0,34.0,10.0,32.0,10.0,9.0,10.0,10.0,40.0,10.0,10.0,10.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,46.0,10.0,10.0,10.0,10.0,10.0,10.0,48.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1027.0,408.0,583.0,313.0,101.0,1388.0,272.0,173.0,200.0,342.0,476.0,1307.0,92.0,10.0,68805.0,1050.0,73.0,671.0,984.0,91.0,131.0,38.0,10.0,86.0,18.0,257.0,571.0,356.0,146.0,539.0,142.0,1.0,92.0,202.0,1201.0,10.0,10.0,10.0,10.0,10.0,10.0,21.0,10.0,10.0,10.0,10.0,10.0,10.0,592.0,10.0,10.0,10.0,10.0,27.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,29.0,10.0,10.0,21.0,27.0,10.0,25.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,42.0,10.0,29.0,31.0,10.0,27.0,25.0,10.0,110.0,10.0,10.0,10.0,41.0,10.0,43.0,10.0,10.0,10.0,23.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,54.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,18.0,6.0,44.0,35.0,10.0,10.0,10.0,10.0,40.0,17.0,24.0,10.0,17.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,134.0,10.0,10.0,10.0,10.0,10.0,22.0,43.0,10.0,10.0,13.0,2.0,10.0,29.0,10.0,10.0,82.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,48.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,33.0,27.0,10.0,10.0,10.0,48.0,10.0,10.0,10.0,10.0,10.0
23.0,10.0,40.0,10.0,10.0,10.0,10.0,10.0,10.0,38.0,10.0,47.0,33.0,10.0,32.0,10.0,8.0,10.0,10.0,40.0,10.0,10.0,10.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,43.0,10.0,10.0,10.0,10.0,10.0,10.0,47.0,10.0,10.0,21.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1028.0,411.0,583.0,317.0,97.0,1388.0,273.0,169.0,208.0,336.0,481.0,1306.0,93.0,10.0,69135.0,1045.0,75.0,673.0,983.0,93.0,129.0,39.0,10.0,84.0,18.0,254.0,571.0,357.0,142.0,537.0,144.0,1.0,90.0,202.0,1211.0,10.0,10.0,10.0,10.0,10.0,10.0,19.0,10.0,10.0,10.0,10.0,10.0,10.0,710.0,10.0,10.0,10.0,10.0,29.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,10.0,19.0,29.0,10.0,26.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,42.0,10.0,37.0,33.0,10.0,27.0,25.0,10.0,114.0,10.0,10.0,10.0,31.0,10.0,37.0,10.0,10.0,10.0,23.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,54.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,25.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0,7.0,44.0,33.0,10.0,10.0,10.0,10.0,43.0,15.0,25.0,10.0,15.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,138.0,10.0,10.0,10.0,10.0,10.0,24.0,46.0,10.0,10.0,8.0,8.0,10.0,30.0,10.0,10.0,82.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,51.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,33.0,24.0,10.0,10.0,10.0,48.0,10.0,10.0,10.0,10.0,10.0
26.0,10.0,40.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0,10.0,46.0,35.0,10.0,33.0,10.0,8.0,10.0,10.0,36.0,10.0,10.0,10.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0,10.0,10.0,10.0,10.0,10.0,10.0,47.0,10.0,10.0,23.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1026.0,414.0,593.0,317.0,97.0,1386.0,275.0,165.0,206.0,335.0,490.0,1308.0,103.0,10.0,65883.0,1041.0,75.0,665.0,975.0,99.0,131.0,40.0,10.0,84.0,18.0,261.0,546.0,362.0,145.0,542.0,147.0,1.0,90.0,205.0,1193.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,731.0,10.0,10.0,10.0,10.0,27.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,27.0,10.0,10.0,21.0,28.0,10.0,22.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,44.0,10.0,11.0,33.0,10.0,29.0,15.0,10.0,123.0,10.0,10.0,10.0,104.0,10.0,36.0,10.0,10.0,10.0,25.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,54.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0,11.0,43.0,33.0,10.0,10.0,10.0,10.0,42.0,15.0,28.0,10.0,15.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,132.0,10.0,10.0,10.0,10.0,10.0,26.0,45.0,10.0,10.0,15.0,7.0,10.0,31.0,10.0,10.0,82.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,37.0,18.0,10.0,10.0,10.0,49.0,10.0,10.0,10.0,10.0,10.0
29.0,10.0,39.0,10.0,10.0,10.0,10.0,10.0,10.0,38.0,10.0,45.0,36.0,10.0,33.0,10.0,14.0,10.0,10.0,36.0,10.0,10.0,10.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0,10.0,10.0,10.0,10.0,10.0,10.0,48.0,10.0,10.0,21.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1022.0,413.0,598.0,319.0,103.0,1383.0,279.0,166.0,206.0,333.0,486.0,1305.0,102.0,10.0,64093.0,1038.0,75.0,661.0,969.0,93.0,127.0,44.0,10.0,88.0,18.0,262.0,849.0,360.0,144.0,553.0,146.0,1.0,90.0,203.0,1246.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,10.0,10.0,10.0,10.0,10.0,10.0,737.0,10.0,10.0,10.0,10.0,27.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,10.0,22.0,33.0,10.0,21.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,46.0,10.0,24.0,32.0,10.0,29.0,20.0,10.0,143.0,10.0,10.0,10.0,204.0,10.0,39.0,10.0,10.0,10.0,21.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,53.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,43.0,34.0,10.0,10.0,10.0,10.0,41.0,14.0,30.0,10.0,14.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,134.0,10.0,10.0,10.0,10.0,10.0,29.0,47.0,10.0,10.0,16.0,15.0,10.0,35.0,10.0,10.0,82.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,39.0,26.0,10.0,10.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0
29.0,10.0,38.0,10.0,10.0,10.0,10.0,10.0,10.0,41.0,10.0,43.0,40.0,10.0,45.0,10.0,21.0,10.0,10.0,38.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0,10.0,10.0,10.0,10.0,10.0,10.0,48.0,10.0,10.0,23.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,16.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,1022.0,418.0,597.0,318.0,102.0,1384.0,284.0,171.0,205.0,331.0,484.0,1308.0,101.0,10.0,66294.0,1042.0,75.0,659.0,970.0,97.0,133.0,44.0,10.0,94.0,20.0,265.0,773.0,359.0,151.0,552.0,157.0,1.0,92.0,203.0,1239.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,10.0,10.0,10.0,10.0,10.0,10.0,709.0,10.0,10.0,10.0,10.0,28.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,33.0,10.0,10.0,16.0,34.0,10.0,23.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,45.0,10.0,85.0,33.0,10.0,21.0,114.0,10.0,175.0,10.0,10.0,10.0,496.0,10.0,38.0,10.0,10.0,10.0,16.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,51.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,28.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,19.0,8.0,44.0,34.0,10.0,10.0,10.0,10.0,42.0,19.0,30.0,10.0,19.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,131.0,10.0,10.0,10.0,10.0,10.0,29.0,45.0,10.0,10.0,13.0,20.0,10.0,33.0,10.0,10.0,82.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,54.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,32.0,33.0,10.0,10.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0
33.0,10.0,36.0,10.0,10.0,10.0,10.0,10.0,10.0,42.0,10.0,43.0,42.0,10.0,38.0,10.0,13.0,10.0,10.0,43.0,10.0,10.0,10.0,18.0,10.0,10.0,10.0,10.0,10.0,10.0,42.0,10.0,10.0,10.0,10.0,10.0,10.0,46.0,10.0,10.0,21.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,18.0,10.0,10.0,10.0,10.0,10.0,10.0,13.0,1028.0,415.0,601.0,325.0,104.0,1380.0,282.0,176.0,204.0,330.0,486.0,1302.0,105.0,10.0,65194.0,1052.0,81.0,666.0,969.0,96.0,132.0,42.0,10.0,84.0,30.0,273.0,779.0,366.0,146.0,559.0,151.0,1.0,93.0,201.0,1239.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,10.0,10.0,10.0,10.0,10.0,10.0,801.0,10.0,10.0,10.0,10.0,25.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,32.0,10.0,10.0,21.0,31.0,10.0,28.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,45.0,10.0,89.0,32.0,10.0,21.0,363.0,10.0,183.0,10.0,10.0,10.0,624.0,10.0,38.0,10.0,10.0,10.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,65.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,27.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,23.0,7.0,46.0,39.0,10.0,10.0,10.0,10.0,44.0,18.0,28.0,10.0,18.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,136.0,10.0,10.0,10.0,10.0,10.0,26.0,46.0,10.0,10.0,13.0,26.0,10.0,35.0,10.0,10.0,82.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,58.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,43.0,35.0,10.0,10.0,10.0,52.0,10.0,10.0,10.0,10.0,10.0
33.0,10.0,40.0,10.0,10.0,10.0,10.0,10.0,10.0,43.0,10.0,45.0,37.0,10.0,45.0,10.0,15.0,10.0,10.0,32.0,10.0,10.0,10.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,46.0,10.0,10.0,10.0,10.0,10.0,10.0,48.0,10.0,10.0,19.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,1019.0,419.0,604.0,330.0,105.0,1386.0,285.0,177.0,206.0,328.0,481.0,1296.0,112.0,10.0,64863.0,1050.0,82.0,658.0,968.0,95.0,130.0,35.0,10.0,86.0,33.0,268.0,834.0,368.0,150.0,561.0,152.0,1.0,87.0,200.0,1248.0,10.0,10.0,10.0,10.0,10.0,10.0,21.0,10.0,10.0,10.0,10.0,10.0,10.0,750.0,10.0,10.0,10.0,10.0,27.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,10.0,10.0,16.0,32.0,10.0,28.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,43.0,10.0,96.0,34.0,10.0,25.0,342.0,10.0,193.0,10.0,10.0,10.0,943.0,10.0,36.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,28.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,7.0,50.0,40.0,10.0,10.0,10.0,10.0,42.0,19.0,26.0,10.0,19.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,134.0,10.0,10.0,10.0,10.0,10.0,22.0,45.0,10.0,10.0,9.0,19.0,10.0,38.0,10.0,10.0,80.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,54.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,40.0,28.0,10.0,10.0,10.0,47.0,10.0,10.0,10.0,10.0,10.0
