,date,region,confirmed,Y,X,X2
11231,2020-04-01,United Kingdom_Anguilla,2,2.0,2.5643442896569297,0.7723
11232,2020-04-02,United Kingdom_Anguilla,0,0.0,2.5637387408354084,0.5873
11233,2020-02-16,United Kingdom_Bermuda,0,0.0,0.0,0.0
11234,2020-02-17,United Kingdom_Bermuda,0,0.0,0.0,0.0
11235,2020-02-18,United Kingdom_Bermuda,0,0.0,0.0,0.0
11236,2020-02-19,United Kingdom_Bermuda,0,0.0,0.0,0.0
11237,2020-02-20,United Kingdom_Bermuda,0,0.0,0.0,0.0
11238,2020-02-21,United Kingdom_Bermuda,0,0.0,0.0,0.0
11239,2020-02-22,United Kingdom_Bermuda,0,0.0,0.0,0.0
11240,2020-02-23,United Kingdom_Bermuda,0,0.0,0.0,0.0
11241,2020-02-24,United Kingdom_Bermuda,0,0.0,0.0,0.0
11242,2020-02-25,United Kingdom_Bermuda,0,0.0,0.0,0.0
11243,2020-02-26,United Kingdom_Bermuda,0,0.0,0.0,0.0
11244,2020-02-27,United Kingdom_Bermuda,0,0.0,0.0,0.0
11245,2020-02-28,United Kingdom_Bermuda,0,0.0,0.0,0.0
11246,2020-02-29,United Kingdom_Bermuda,0,0.0,0.0,0.0
11247,2020-03-01,United Kingdom_Bermuda,0,0.0,0.0,0.0
11248,2020-03-02,United Kingdom_Bermuda,0,0.0,0.0,0.0
11249,2020-03-03,United Kingdom_Bermuda,0,0.0,0.0,0.0
11250,2020-03-04,United Kingdom_Bermuda,0,0.0,0.0,0.0
